,left_elbow_roll,left_elbow_pitch,left_elbow_yaw,right_elbow_roll,right_elbow_pitch,right_elbow_yaw,left_knee_roll,left_knee_pitch,left_knee_yaw,right_knee_roll,right_knee_pitch,right_knee_yaw,left_hip_roll,left_hip_pitch,left_hip_yaw,right_hip_roll,right_hip_pitch,right_hip_yaw,left_ankle_roll,left_ankle_pitch,left_ankle_yaw,right_ankle_roll,right_ankle_pitch,right_ankle_yaw
468,-76.06220325471826,13.004964111857955,-122.94299939169571,-76.43765365292344,10.714887480747086,-87.13513126396478,-52.54225685073075,-15.378241275582724,-82.11944896723786,-73.44366990808949,-23.46896141062251,-73.51395356657909,-47.50944413012936,-106.98806408619653,-89.36855752290278,-45.73122233862586,-92.1532097444894,-90.35933813751876,-84.42599769257649,-66.83062504418434,-89.98845172046467,-69.50148750869718,-60.58441476398952,-93.11303566193806
469,-76.03451419252505,12.657627788444758,-122.43846265339849,-76.3211356895587,11.041560258157672,-87.78204288540546,-48.95305670657341,-15.485622449939648,-82.69408868332732,-72.52115509427057,-23.098383897678332,-73.79877470369637,-48.037242425203694,-102.89179104567887,-89.56916887539468,-46.454382462143954,-93.00448469665724,-90.32678624910066,-83.57705719714365,-68.31976232738236,-89.99461688742396,-67.91790502357536,-65.30402527244773,-93.76742830127728
470,-75.72306392387841,16.185979584113415,-122.41195415330148,-76.31685216504735,12.592485199946882,-88.80895282083955,-79.53833339285856,-9.29107186405309,-81.42015125275746,-15.49729120312724,-29.629504941509545,-82.28299191921835,-59.625688051355624,-37.77830369711702,-89.43816152075279,-38.819290973418056,-116.06690397080992,-88.70144178740136,-87.75994184809524,-52.88372858714703,-90.99145186460008,-45.12805247888974,-139.31966932333347,-96.60783054309536
471,-75.43897744793564,18.154700324496794,-122.8056332775643,-76.32327491202628,12.8828654050187,-88.81309604947167,-75.7444262230597,-8.256168435355228,-82.73525624908648,-20.636209292200828,-26.91538098659567,-83.49391001429571,-58.92473674042207,-38.56800774905074,-89.83824843280276,-41.114960916820415,-110.87686473823727,-87.76482424723237,-87.206170544861,-50.40413454982582,-91.07141456960692,-47.111267308633934,-155.29567740245,-97.5686700858593
472,-75.18595925852857,17.385808623127723,-121.62661687631726,-76.60226182362233,12.916788835336257,-88.43750872174137,-50.164521978805034,-6.82607848809949,-85.1065696612493,-35.88200442292326,-17.300506922036636,-84.09632344269755,-55.33745932231051,-64.39142376800405,-91.74821986024456,-45.87459417729643,-98.99195958493175,-89.46896563305467,-83.14679482461808,-56.05723031372538,-90.71731417523034,-48.36034765950662,-165.27012078788184,-97.17979490867326
473,-75.6874224433849,12.90040631967374,-116.24092598065502,-76.78706156612631,11.516427812695419,-87.70809033970657,-4.225188972900976,-23.4866323441851,-87.12022979577905,-81.59939607244765,-13.384991197758023,-77.67940010968263,-48.73202734679827,-138.1118896807459,-89.33235872196134,-52.510507844612526,-69.23481553785372,-90.98715017591812,-61.49099165662436,-71.3427844567769,-91.29288627315725,-70.92310971868622,-46.14425806959697,-102.25018056804356
474,-76.28066874651219,12.01227762954843,-116.11130227906641,-76.87439306905236,10.57730507845317,-87.07246967571177,-1.5427848709136442,-27.02172391865351,-87.57945721391815,-85.73394316291773,-13.156976112527863,-75.37823076409406,-46.931877152723324,-138.65456659125945,-87.90893165307119,-53.165885930795916,-65.88097087447844,-91.97730617880677,-61.45517609926677,-59.82862086696484,-91.92664270565704,-72.34508757515309,-48.59080026085142,-103.94081563462024
475,-76.73136275981611,11.596794036362299,-115.93424331151259,-76.93907104194057,10.568174220010942,-87.04066773861294,3.843201191728157,-46.17836274191169,-87.33412080401568,-87.71633283925222,-11.941531337988994,-74.94343729515568,-46.624299390764016,-135.5054931750063,-87.16701742677348,-53.39035603348824,-63.85043571370324,-92.75759803642805,-45.506073252640185,-77.31128411708075,-91.98233906136024,-73.09389218407944,-48.30047653941623,-106.78221559821739
476,-77.2798002680813,10.083871011712667,-115.3381843018154,-76.98377690671715,10.42188083001774,-86.93844016172325,3.4743200333382145,-59.59736070100789,-85.79921692258372,-89.08241216315514,-12.577387311995434,-74.74430454985293,-46.876984667653,-129.55805824465722,-85.79340931051766,-51.828943977840474,-66.40990713489,-92.55027787690283,-44.188320185521874,-85.72437881319951,-90.97737513982875,-73.70777615883354,-44.94043542322775,-107.20723145519487
477,-77.70205628011338,9.485946130471072,-116.26653116366296,-76.94549375554823,9.780550400665868,-86.44114601296639,3.5414240022664045,-65.65075391326386,-84.79139405597253,-89.99017306442919,-13.025552421919391,-74.65969624318511,-46.76758299231216,-125.44075168263339,-84.64086627649114,-50.95750604526024,-67.00955861290458,-92.32898684563158,-43.61148151915085,-86.6597718550265,-90.48745261065766,-74.0969032633956,-48.45617146376508,-104.04878530641827
478,-78.09456480083004,9.364267280688415,-117.35396773844643,-76.95366015085554,9.660182666561212,-86.21732818778638,1.776442301227529,-59.96675523659242,-84.3660110802198,-91.40550078698418,-14.281687922409736,-73.39404871276606,-45.922365662538354,-126.07278085908487,-83.81018900930047,-50.27434643220579,-68.81640229935535,-92.20654245446384,-55.10762023462482,-84.31013378423815,-90.26518192595138,-74.74305726920483,-52.17721366392555,-100.09235620416482
479,-78.2702978597795,8.200430985173615,-116.68447108049898,-76.98233389880605,9.28094095420112,-85.61667717866828,0.2896556157368573,-56.39288656576403,-84.38346602594878,-92.39458580636733,-14.963430414813342,-72.51450047682938,-45.82526809358132,-126.00833085130203,-83.75188285075417,-50.224761240721925,-69.39978802640357,-92.12111943085996,-58.8584816668925,-83.43625126059275,-90.22421661211105,-74.79245720406334,-54.38266985612429,-99.34917977386048
480,-78.25300930959624,7.4351495044264695,-116.35669910701374,-77.01380618106687,8.888928660399664,-85.48496572223688,-0.5585146663962534,-55.57685926842327,-84.47436594424812,-91.63506355784236,-15.142002193268308,-72.76156626954236,-46.15868167682358,-124.37840893422613,-83.91515126761593,-50.302547773932595,-69.50880272867096,-92.07155400537812,-58.247983782678375,-83.70384344886446,-90.21426295936108,-74.2547850644187,-57.18831791040366,-98.88713138487826
481,-78.25096133376731,6.258009657433603,-114.78590634011306,-77.01415665474666,7.881085412681871,-84.30005273256222,-1.9966737864657185,-53.6899982776128,-84.43603584491234,-91.64814489689785,-15.612761587334221,-72.43748239986179,-46.34546950565061,-123.12271735315316,-83.85496632236122,-50.22933076521894,-70.01223527399553,-92.02823466120087,-60.861302169231315,-83.04178543725259,-90.19284785624733,-74.47635726428415,-57.83100945158843,-98.03551037002755
482,-77.89510843583533,2.9228085264447374,-111.12907441267112,-76.82913508412791,7.133484142698178,-83.44066704175792,-3.9692260545121787,-49.76052814875103,-84.52422341092354,-91.10808213978319,-15.753608608075275,-72.47874845783792,-46.36201860570474,-122.93318671986377,-83.97782341306578,-50.170935577809765,-70.39721996750355,-92.03132728766843,-64.28054192127728,-81.28218860733567,-90.24021851863822,-74.25726724154578,-57.30041172989105,-97.99137256285343
483,-77.7551616672652,3.0712782545558666,-111.76000299085712,-76.73639921617568,7.050419879004784,-83.3833122905118,-9.629526755121965,-39.027277419557805,-85.0139910955609,-90.84094444765879,-15.815646080297729,-72.41726587888584,-45.97368644913332,-123.20218039563203,-84.25895795185542,-50.03596773499904,-71.06695204009199,-92.0790698257412,-71.14948240209094,-73.66230804936652,-90.33262471655574,-74.18531706304034,-56.04628713554604,-97.93151509904342
484,-77.54313215134748,3.454561603196712,-112.28623144727769,-76.5315705992559,7.279496063341826,-83.44120577276395,-11.236812654730437,-36.030506736257834,-85.19645874540713,-90.70062812865658,-15.753220529649841,-72.36757219337461,-45.59464913161474,-124.26107731299525,-84.37892343599835,-49.75317617995671,-72.24562631977682,-92.11569373342033,-72.71336664183666,-71.62842182860703,-90.3520511428975,-74.21244619477378,-55.950720351126634,-97.31791066297441
485,-77.17294404738227,3.734936330672938,-112.85145312173013,-76.49237358944578,7.008446931106149,-83.25930275594492,-22.6130469496551,-19.74341860170914,-86.11570096203046,-83.78370627961432,-14.870050965881434,-75.12783614472927,-47.6643017459868,-117.65762171777783,-87.45468826335852,-50.50774999531635,-74.36113891258661,-92.1328329656898,-76.54638651820234,-64.9473385848772,-90.54565744937301,-70.42461032268591,-60.081647525686364,-100.02675657095168
486,-76.9188179606156,4.014275637347304,-113.26023004583546,-76.46701074513672,6.237616760319258,-82.95973234351312,-30.127488040635427,-11.875070491125015,-85.88769408012747,-76.68232756648077,-13.87614485182624,-77.5757207296049,-49.05172897022947,-107.37213941549216,-90.47071750489071,-50.89180991881961,-77.83937998697303,-92.18992879289182,-78.68347412375203,-64.08682240486237,-90.5283565719228,-67.95695963023744,-63.56322778600258,-99.90219282538654
487,-75.68862489914594,10.059470831450088,-116.64727614518918,-76.26130738545183,9.852354840037565,-85.34710939112898,-72.30094517691585,-9.240009444671193,-83.08482374815004,-20.731106269865123,-28.139671570976912,-83.43524964046621,-58.18375525797833,-34.19240333707203,-89.8071614051605,-40.80837162597444,-112.74479208849924,-86.63265728559958,-86.62232286081854,-52.264987835537376,-91.64187132692415,-51.212385462961656,-133.41229310825383,-96.0969128034716
488,-75.17817159702687,12.961250272517242,-118.73542735297363,-76.05502118289432,10.824299231610153,-85.83224801281538,-75.69409493370264,-9.734042949613368,-82.08714694717064,-17.48469161657901,-27.818932223419946,-83.67484288903609,-60.6904497609788,-26.695637314951313,-89.66460819433438,-38.77727773961552,-116.79679817639305,-86.5536789478157,-86.92088991413405,-53.94827697380435,-91.24417990681864,-52.32107415612169,-134.3750358476912,-95.87564320311951
489,-75.33633740476758,14.215710688465876,-121.36409586008307,-75.89531402702698,11.37005656623401,-86.2864576276574,-78.10131554733331,-9.836528828633268,-81.43439740542088,-15.14045118449399,-29.55527676375676,-83.43104597308177,-62.61781939278307,-21.701595495824183,-89.43652173116647,-37.496612954565414,-118.91069953304778,-86.31654349512468,-87.29668263656583,-53.30825881139969,-91.30417277714906,-52.92245139021215,-123.65962273626337,-95.46459888929125
490,-76.10906372313933,9.418431891795002,-119.18878900897424,-76.0643690158028,8.092762036075024,-83.77519968100603,-63.43386181782603,-6.167142529195138,-84.2259018383949,-26.86376495638368,-20.178624385559885,-83.62919901921336,-58.70868911039898,-10.865875526560375,-92.36663442199074,-41.3349108187885,-112.8543505235892,-88.7954419770142,-85.04657183163047,-57.91426350582539,-90.64656378181627,-62.28291948529772,-135.9781886121077,-94.24453043177505
491,-77.03431230157705,7.670390361922586,-119.30543665356494,-76.23061689883897,7.561005667189506,-83.24952736434963,-41.520084348762026,-9.596169228939566,-85.07173504527897,-73.48492132752884,-14.436702021595822,-77.8682124079168,-53.83123031772891,-29.262766468987305,-91.87325226628877,-46.484131729633155,-94.15510994571376,-91.13640821199725,-79.75339601071612,-66.6100657853121,-90.33914428482393,-71.71703153973338,-48.62214379632143,-97.62763134729286
492,-77.12509624619476,7.177320522463509,-118.00397310793385,-76.32870029964987,6.980290531549674,-82.42026310446433,-40.4013747365172,-9.311576972607511,-85.15049018955041,-81.64274133582182,-15.219933771201623,-75.0304560182343,-50.962354066303796,-72.02949162141825,-91.55940571709992,-47.70427559391355,-88.32892751970945,-91.53824378023617,-80.8151322353027,-64.75842434474544,-90.3047652883025,-71.86367880904871,-48.54349356224508,-96.9384437993731
493,-77.07361127810228,6.230018262496357,-116.4865005123229,-76.46664446636922,6.970420487833605,-82.48922225130606,-43.462534535087435,-7.2829678886753895,-85.47342372940327,-83.04116149521843,-15.005538872130101,-74.46426571994589,-49.409957667918384,-111.44170602791436,-91.58651090665344,-48.39900318995085,-85.1825649133768,-91.80254738320802,-81.98779527544079,-57.04728661997205,-90.46024077272071,-72.3257062228819,-47.508883100661876,-96.8997932942661
494,-77.29514807365284,6.050433500119362,-116.32972618003532,-76.40705000038523,7.987864562771536,-83.31406800483663,-56.313618136885836,-6.704896848788615,-83.44552435452958,-82.29595646971234,-14.896580081041659,-74.20787644488206,-48.14899153001084,-126.86482299330409,-92.71052004530128,-49.12027273276642,-79.81334117424365,-92.537172423561,-85.79237266558101,-57.33455634169464,-90.46665586132764,-72.7675353758493,-44.77609538133367,-98.02812558569897
495,-77.34054491705852,7.412423790162649,-118.06923360508883,-76.36155908833399,9.790771167869178,-84.74832522447794,-64.25935744172442,-6.101938010569848,-82.46221420908135,-83.94930503589937,-14.579744763403998,-73.46875617572076,-47.22319123528255,-125.84282281792225,-93.20207797535879,-49.197555136595376,-78.60165806880481,-93.03508091973296,-86.85980464501411,-57.38451536835633,-90.40505240832695,-73.45713829689795,-44.09983324152742,-98.74294624376829
496,-77.38281774255728,8.46232420862741,-119.57540715189184,-76.19358547964084,9.90713143295041,-84.65847387797403,-65.58677470329908,-6.284840915648669,-82.28722426619487,-85.72484220894563,-12.630651742933598,-73.30294399362721,-46.37212053282651,-126.71669013065997,-93.08554563920659,-48.717758717006234,-78.77481570201839,-94.15607494183394,-86.8476713570601,-57.65304975484473,-90.53368213797589,-74.30605694322007,-40.98797730293157,-100.75042586601272
497,-77.24974352941653,10.790482802120307,-122.46192429246597,-76.10873323833201,10.138986637659178,-84.60026300715676,-73.77135306740888,-10.094396603523085,-79.27238750749999,-87.92017067353451,-15.093747861827438,-71.27838713418363,-46.647808676305374,-118.6748575007173,-91.95505118212756,-47.916674175363845,-79.72708443886286,-93.84263972554339,-87.51936230305823,-63.06884585919365,-89.64181237480392,-74.04995608094582,-44.77960037172475,-99.1940954964233
498,-77.18000017187435,11.422260766117066,-123.16425395943303,-76.11457738359896,9.973371097629324,-84.38169694097797,-75.32863629959745,-11.383614206246413,-78.43134296005682,-88.11642317748087,-16.226614194060662,-70.65777833511673,-46.914188051815955,-113.91833697603244,-91.40416013906058,-47.47089459161577,-80.29582458928822,-93.69446578022173,-87.59593611942215,-64.35842855510727,-89.34694330537734,-73.89035223365731,-47.04907316381767,-97.89202821944292
499,-77.06560997160696,11.177468468110446,-123.13520659846459,-76.25554321884226,9.365468516405098,-84.16350855260373,-78.5360271809266,-14.961414037110787,-77.54547313495057,-88.41481869619436,-19.43670280408364,-69.86594680608123,-47.81550746126515,-100.15217304284455,-88.96062727282843,-46.88639385524568,-81.38215771077267,-92.25173382274733,-87.95445082120546,-65.39635597028295,-88.93049202349674,-74.01638430222292,-51.39230356508626,-93.57997481446615
500,-76.9833933033501,10.112322777993842,-122.47445519480856,-76.31016981515711,9.042249082081916,-84.02636677067922,-79.74710317726804,-18.701977553881555,-76.1943296344567,-89.82609367251553,-20.725969061604662,-69.84099398520875,-48.074689408456486,-96.68030219470882,-87.25207534573788,-45.90021637907477,-82.07385309505328,-91.42812333871647,-88.17263179773774,-67.91000143604727,-87.7299981384813,-74.19420443664038,-52.80753730698573,-88.4845273160609
501,-76.50858238038636,9.944729017760059,-122.18671659135411,-76.10268988724854,8.211740810478531,-82.89530493274124,-82.13107221019719,-22.030890670032413,-75.05640220772057,-90.53147063801204,-21.185734652868536,-70.1154945754717,-50.16717248872484,-81.30096418652168,-85.84010241223503,-45.48886838482445,-82.48430919171653,-90.92337045796789,-88.31005114317513,-69.17713035525415,-86.47268507071978,-74.27796818742515,-52.984748977851545,-85.78645705824039
502,-76.03219343703758,8.52446631970248,-121.06077896759051,-75.83444840673069,6.43821631915319,-80.72170476550255,-82.74059063202758,-25.40262359268643,-73.88746825151982,-90.2908844871563,-22.870727241438807,-70.42893686310461,-50.78068103336618,-76.46605740650956,-84.92345024698132,-44.94991498926875,-84.27483489425074,-89.43780759166003,-88.32411199907247,-71.49023379495225,-84.79761233813483,-74.44379435665653,-54.88177789277999,-85.0670131083652
503,-75.92946856776486,7.79836597953101,-119.94816878766618,-75.71489566993979,6.13114617795719,-80.38275581657082,-83.5184454034009,-28.94085687134872,-72.34172447083594,-90.3678999082396,-24.04502450367673,-70.78970159034724,-52.82771748182954,-64.4667847500176,-84.54971891796953,-44.75588664039688,-84.9455900289012,-88.25712079684777,-88.08916856530773,-74.07138022920488,-83.55467847604827,-74.48783103682557,-53.006048541651964,-89.01501663485195
504,-75.35818437103559,8.026864399146842,-118.28843002125375,-75.6745650591874,6.073576400673012,-80.49000755613976,-83.44161885160877,-28.97614163301334,-72.46192108074602,-92.15928307172351,-22.92200111747105,-70.63220867451619,-52.669605624171155,-63.116437189314986,-84.98377199011755,-44.693566557171685,-84.34113096696804,-88.64859202605174,-87.94046606229098,-74.5058184114395,-83.253818309532,-75.36593002815903,-51.37991374581967,-91.04461523758938
505,-75.09538768510282,8.736106236189094,-117.24817484566844,-75.58315638015642,6.048776273528099,-80.59168150298312,-84.79120293971793,-31.492519661846426,-71.25637452573453,-94.97200952563696,-23.383912262197626,-69.51114874031965,-53.719886509897215,-58.42249474281162,-84.46855495019715,-44.90673177094277,-83.18556810760558,-88.5644067234398,-87.87662385394634,-75.84054625441068,-81.53350080892359,-76.43028142435254,-51.87882628322488,-92.01131904587676
506,-74.52652241083922,9.575294633270701,-114.91040501355705,-75.78790926399026,6.008465302965799,-80.44777921854903,-84.93469642134723,-35.10243548048891,-69.82016657263924,-98.46455101399351,-26.186465479413194,-66.9004361329655,-55.90501496206547,-54.49169408735217,-83.0730373406489,-45.43833476552262,-81.9191397564053,-87.56743200642686,-87.56781122295627,-77.24593437982249,-81.28843668436993,-77.40286484234683,-54.14311685046497,-94.36586615643672
507,-74.42407272623514,9.518903122653404,-113.62870036680735,-75.91770593997464,6.323510402930063,-81.21612538501195,-85.43158172017884,-34.522404483853215,-70.10098119671574,-101.58886383964317,-25.34191967947394,-65.98186044840338,-57.12449621175183,-52.89936494382988,-82.79214544664602,-45.57366146575199,-81.35808714852128,-87.89892757353266,-87.73368557750256,-76.64134320204874,-81.66069024755294,-77.71132878428469,-54.067124455214476,-94.99466751732871
508,-74.54729863765446,9.50039957915441,-113.36426758885543,-75.9642808205033,6.674189103945175,-81.64519116984664,-85.65994513016382,-34.22682814565804,-70.00185326165045,-101.19396388209017,-24.829999345645767,-66.3440380460729,-57.68092606611369,-51.60102182089585,-82.78023538210303,-45.68056780216514,-81.01683338278595,-88.1067134815245,-87.8344483935303,-76.41297769484831,-81.4962859387929,-77.32264756034157,-53.42437133953374,-93.57113813342731
509,-74.76764223750054,9.41749928071366,-113.71784457798034,-76.07065464546719,6.763754506510168,-81.72042335261146,-84.83118846087307,-34.68894713419121,-69.84508827223121,-99.76015505775082,-24.669903520568045,-66.95830139190852,-57.76940246512927,-51.864057023079845,-82.74025362774785,-45.71572786913377,-80.91613993351996,-88.23306588919085,-87.6995533511564,-76.66572824059904,-82.10079591612129,-76.76858065097205,-53.57757797000126,-91.87660556636754
510,-74.88776235628757,9.46215017627389,-113.7303157928773,-76.14649505579231,6.754099256569153,-81.85717827939733,-84.3365996978914,-34.74506925335642,-69.98048032197762,-99.3710803887665,-27.350824833579313,-65.67074564577548,-57.704663148008805,-53.5837959637428,-82.40199250562941,-45.65667705299068,-81.08142342322726,-87.8037974955713,-87.62508496761117,-76.29596988399591,-82.65510970137429,-76.34073436743023,-58.16159204585124,-83.9627218433012
511,-74.99925714668467,10.294495024481726,-114.3423414412981,-76.18274217969902,6.348606218926945,-81.90185116120988,-83.76979855380003,-34.74973383789424,-70.57352061465268,-103.3783243496913,-36.51114661516556,-60.826635078187316,-57.935998954938235,-55.324371420202645,-81.6723531629605,-45.06802308062164,-83.64212268010604,-87.11539617352555,-87.45550392538894,-75.97922406323441,-83.32208313008329,-76.01849742661716,-66.26528299271922,-37.31572413575771
512,-75.36167360489391,10.276458861018808,-114.64145749232715,-76.24082938687073,6.13481640123114,-82.2052972474865,-83.86113736996398,-34.388345299227204,-70.85416225784473,-108.90576919409418,-35.14341757707058,-58.885217881838926,-57.79032158997932,-56.25245368350352,-81.63908040403236,-45.59389623061593,-81.72966417434371,-87.23140376739539,-87.57631866572842,-75.7236948718016,-83.38255467994144,-77.4569690892558,-64.32133148625994,43.97767400026794
513,-75.50681972341867,10.037020795243283,-114.78562541534572,-76.30644922901041,5.371590953600717,-81.6872051672322,-84.0914148871521,-33.27341447429847,-71.24642205840075,-117.0589121674233,-36.49800820923785,-53.1251187206758,-57.395044428721334,-58.115585118520734,-81.72836215516746,-46.13218630217449,-79.89519055083649,-88.49783998661812,-87.62522822706634,-75.1527751885144,-83.4697253008955,-79.39665200526962,-64.82847804582234,69.13285943014809
514,-75.5349671903972,9.88381014551326,-115.46939271132477,-76.3433249433447,5.3384865490683335,-81.65674743877095,-84.53239097578636,-31.930964333613566,-71.26599352389259,-112.01116325746133,-36.339668803399476,-55.35942417242459,-56.1911985264486,-63.76406035952591,-81.72256012527886,-46.296985268669275,-79.91529345313691,-88.49356782011026,-87.85888785992564,-74.64860087965917,-83.10219358742168,-76.96230947149557,-65.04183452804072,54.41354219769118
515,-75.70595895595748,9.674661246607968,-116.62563444234281,-76.29908064073979,5.432709557473246,-81.64304121275325,-85.04748601599044,-31.395429950053526,-71.16857838842341,-110.01464485153025,-34.15126458175431,-55.87430796002207,-55.666757582766664,-65.33225659092628,-81.86513917412859,-46.364504852111395,-80.0891195495633,-88.34326510747596,-87.95395939591589,-74.54595498706624,-82.35286424249085,-74.78656704908191,-62.21329821716499,29.400720049958785
516,-75.80994958340663,9.775817772367045,-117.1607927259259,-76.26175808914155,5.773212670519066,-81.87557182147404,-85.2349997939724,-31.052861800898512,-71.16413109223951,-109.05185981395272,-33.337041980420835,-56.397163326558406,-55.67817176243804,-65.33797072507784,-81.868144833641,-46.45998924282223,-80.0727661026644,-88.28787228064876,-88.00380141612798,-74.13544059639632,-82.12440137533822,-73.42940538143309,-61.43020737018129,-14.221741864237828
517,-75.87974235979912,9.183613967823321,-117.06642779327638,-76.23503597474883,5.622562761590998,-81.73087966173024,-85.32044490233757,-31.398607948407076,-70.70428513859763,-107.17750353251046,-34.191488693831666,-57.235089710640885,-55.72660621526441,-65.78800233895252,-81.73337059541024,-46.68926428061404,-79.68511667314473,-87.84989682377395,-88.00006695561298,-74.44986324311613,-81.66063989362299,-74.7676228854168,-61.44180511943205,-18.345815009294917
518,-75.88367851204464,9.146910201545245,-117.07064550660779,-76.25570550778473,5.722614627482092,-81.80860940686516,-85.53673496979263,-31.8461818230563,-70.54872789856294,-106.14134345411448,-34.112608175472296,-58.15141274233083,-55.306195374242996,-66.38728197071833,-81.82944935481187,-46.68811263948946,-79.93174104574807,-87.43970360271003,-87.98280278200903,-74.95537713136086,-80.86302260338653,-74.42348276360524,-61.26217725321921,-44.68476240448954
519,-75.83470964572697,9.305117859888568,-116.91553727243898,-76.26736305270678,6.008198049975711,-81.91081223533327,-84.9449881858931,-32.197986304555016,-70.83648853567463,-105.27294017577606,-33.18486625218579,-58.939781267979136,-54.571128365332626,-68.08881636668518,-82.08762378344518,-46.489328387475354,-80.64698193779277,-87.4761232510911,-87.88180625761191,-75.37252991775162,-81.4149979325308,-74.35392207818734,-61.06848112756837,-63.25062120990162
520,-75.83857916353041,9.646555635932652,-117.20807868402169,-76.24079210248746,6.246639782477376,-82.00729776642005,-84.49413834302433,-32.265747337681255,-71.08695047875077,-104.39511726127023,-32.66062978955603,-59.52659581816601,-54.21774389966575,-68.43795522709999,-82.20988914735672,-46.26406613448097,-81.47106419923765,-87.50767300802514,-87.82508393294374,-75.48059417499294,-81.90685463720084,-74.50040372387792,-60.905953247608196,-71.49926334366096
521,-75.60653118358398,10.908690074350707,-118.15283683666199,-76.22733893479537,7.15600774416382,-82.01398310912562,-83.80168389612389,-32.52194563811693,-71.71983578006807,-99.7836389569206,-27.113995144638288,-66.00544142273446,-53.853827232577906,-68.25008649978473,-81.99855270597155,-45.34764046604646,-83.9580168991765,-87.77264521994084,-87.91294509673322,-75.19573995299466,-82.75026735045294,-75.40793734770807,-56.446278967804346,-86.98558546620941
522,-75.46537006673216,11.789740054401468,-118.44275726130343,-76.29350306864109,7.764787699369223,-81.98776458061523,-83.80674323877817,-32.62204132167214,-71.95362350327129,-98.55046279145378,-23.799179270059547,-68.68583102274545,-53.84205445124306,-66.97482061542225,-81.9558006852597,-45.156636010970765,-84.42705520747027,-88.12876484306057,-87.96977579201541,-74.94857107255287,-82.84592281834082,-76.2348347282418,-53.067864834558414,-87.9940706771186
523,-75.35347671415559,11.815423592897993,-118.92210456155432,-76.16867949263805,7.691950828191849,-81.91563937233185,-82.63081811447306,-32.4791821143844,-72.30171053321028,-94.0691196771589,-23.526353828606684,-70.00738700334412,-53.499752286561645,-68.67318764046676,-81.99611147916428,-44.3843837746465,-86.91390000498095,-88.10607303056624,-87.86821301853232,-74.7341819531795,-84.00501707585772,-75.55341617540276,-54.071793979824825,-89.1390611556136
524,-75.50998617677713,11.704780788064314,-119.39606171464023,-76.048555744811,7.672226888909536,-81.99275975784703,-82.29305867126205,-32.08775355641374,-72.44779618631819,-93.66983079146156,-23.76759503554395,-69.77766129643975,-52.98271331577398,-71.57432378642942,-81.98360089116848,-44.06771101156959,-88.04426644122017,-88.07096003372519,-87.84544785178807,-74.48777585545433,-84.39943184108067,-75.072382376428,-56.48066426537009,-88.87211279074148
525,-75.51638084825439,11.720195074435424,-119.58934833759251,-76.06568892949224,7.612885354353769,-81.9921943375129,-82.19995190547795,-30.390891345113747,-73.18390949776976,-91.93037991368088,-22.834113634005302,-71.14240267069475,-52.0162048926252,-76.22147707647221,-82.09313601017604,-44.077460729712136,-88.36492504525278,-88.0305398559357,-88.00240795610863,-73.39329327378145,-85.35251689669326,-74.23081862670027,-54.677936205867674,-91.1830504108451
526,-75.56842565180757,12.963943318670825,-121.45458323424195,-76.20755153191955,7.811331003116591,-82.21223280450594,-82.6088626338356,-25.59015381372392,-75.6549052978153,-88.44160725284002,-20.345728166873876,-74.20564304733982,-51.856321328989914,-75.03411931478531,-83.0592219762843,-44.407476300462584,-88.9787434035964,-88.06376791660192,-88.19429809525049,-68.19151794996272,-87.78588244810219,-73.22068029157603,-51.77768700914509,-89.98846612452608
527,-75.34169679722649,13.322187714857671,-122.23729406659834,-76.24986057250203,8.371047092061966,-82.81111059545474,-83.0018564414587,-18.762670108509464,-78.45721434479013,-85.512411663927,-18.482877525154382,-75.46384278571429,-52.541567271824015,-67.432841854338,-84.79592964278682,-44.25745532297994,-91.27692834360035,-88.44563183586932,-88.35081847087683,-61.29087040854286,-89.89560454680279,-72.52381059782995,-50.8541289520966,-89.96299854505465
528,-75.62328330486666,13.692540710637704,-123.15660873909721,-76.48680165642097,9.417283715830438,-84.64186095401092,-82.5028420432032,-11.831321222171198,-81.86093206485907,-82.70403455274864,-14.591924170559667,-77.20526214956017,-52.81405927608894,-49.16137895501033,-87.51387556041675,-44.931560009837526,-92.27988596169426,-90.11787624634303,-88.38178972018689,-51.30723612418282,-91.71396817183839,-71.89796278281919,-46.629436528693965,-91.89814248429984
529,-76.10401752373693,14.669643586875493,-125.40897243072196,-76.2490133222252,9.949566125699878,-85.02629521028841,-81.47561609068082,-10.033092481553577,-81.97361651234345,-77.73764865903897,-15.375928729704247,-77.28420191919714,-53.383525028458564,-38.84071074887718,-89.11043273893813,-45.03782409390305,-91.5327137922463,-90.59598464792475,-88.4157505071437,-52.33598956432705,-91.05359079006189,-72.31467747709513,-47.56667777912243,-92.53995793321108
530,-76.37865552039679,17.867933858781964,-126.54240909253409,-76.32103241953011,9.900991361135738,-85.44726100962129,-82.6720295515463,-23.234620480850793,-72.17692156475171,-65.16086107089346,-17.12479205672179,-78.69675212338123,-57.685053567674466,-23.249324650965907,-88.84354006335839,-44.95808857485467,-91.3781150849205,-90.43905219735537,-87.96071492753263,-73.77782573836365,-85.27099499156525,-70.65362363480719,-57.05062465261522,-94.82363699537905
